ID	Latin name	Use
4070	Melissa officinalis	Essential
4071	Melissa officinalis	Pot-pourri
4072	Melissa officinalis	Repellent
4073	Mentha species	Essential
4074	Mentha species	Repellent
4075	Mentha species	Strewing
4076	Mentha aquatica	Repellent
4077	Mentha aquatica	Strewing
4078	Mentha arvensis	Essential
4079	Mentha arvensis	Repellent
4080	Mentha arvensis	Strewing
4081	Mentha arvensis piperascens	Essential
4082	Mentha arvensis piperascens	Repellent
4083	Mentha arvensis piperascens	Strewing
4084	Mentha arvensis villosa	Essential
4085	Mentha arvensis villosa	Repellent
4086	Mentha arvensis villosa	Strewing
4087	Mentha asiatica	Essential
4088	Mentha asiatica	Repellent
4089	Mentha asiatica	Strewing
4090	Mentha australis	Essential
4091	Mentha australis	Repellent
4092	Mentha australis	Strewing
4093	Mentha cervina	Essential
4094	Mentha cervina	Repellent
4095	Mentha cervina	Strewing
4096	Mentha cunninghamia	Essential
4097	Mentha cunninghamia	Repellent
4098	Mentha cunninghamia	Strewing
4099	Mentha diemenica	Repellent
4100	Mentha diemenica	Strewing
4101	Mentha longifolia	Essential
4102	Mentha longifolia	Repellent
4103	Mentha longifolia	Strewing
4104	Mentha pulegium	Cleanser
4105	Mentha pulegium	Essential
4106	Mentha pulegium	Ground cover
4107	Mentha pulegium	Pot-pourri
4108	Mentha pulegium	Repellent
4109	Mentha pulegium	Strewing
4110	Mentha requienii	Essential
4111	Mentha requienii	Ground cover
4112	Mentha requienii	Repellent
4113	Mentha requienii	Strewing
4114	Mentha satureioides	Essential
4115	Mentha satureioides	Repellent
4116	Mentha satureioides	Strewing
4117	Mentha spicata	Essential
4118	Mentha spicata	Repellent
4119	Mentha spicata	Strewing
4120	Mentha suaveolens	Essential
4121	Mentha suaveolens	Repellent
4122	Mentha suaveolens	Strewing
4123	Mentha x gracilis	Essential
4124	Mentha x gracilis	Repellent
4125	Mentha x gracilis	Strewing
4126	Mentha x piperita citrata	Essential
4127	Mentha x piperita citrata	Repellent
4128	Mentha x piperita citrata	Strewing
4129	Mentha x piperita officinalis	Essential
4130	Mentha x piperita officinalis	Repellent
4131	Mentha x piperita officinalis	Strewing
4132	Mentha x piperita vulgaris	Essential
4133	Mentha x piperita vulgaris	Repellent
4134	Mentha x piperita vulgaris	Strewing
4135	Mentha x smithiana	Essential
4136	Mentha x smithiana	Repellent
4137	Mentha x smithiana	Strewing
4138	Mentha x villosa alopecuroides	Essential
4139	Mentha x villosa alopecuroides	Repellent
4140	Mentha x villosa alopecuroides	Strewing
4141	Mercurialis annua	Oil
4142	Mercurialis leiocarpa	Dye
4143	Mercurialis leiocarpa	Oil
4144	Mercurialis perennis	Dye
4145	Mercurialis perennis	Oil
4146	Mesembryanthemum crystallinum	Soap
4147	Mespilus germanica	Wood
4148	Metaplexis japonica	Stuffing
4149	Metasequoia glyptostroboides	Hedge
4150	Metasequoia glyptostroboides	Soil stabilization
4151	Metrosideros excelsa	Hedge
4152	Metrosideros excelsa	Wood
4153	Metrosideros robusta	Hedge
4154	Metrosideros robusta	Wood
4155	Metrosideros umbellata	Hedge
4156	Metrosideros umbellata	Wood
4157	Micromeria chamissonis	Essential
4158	Milium effusum	Ground cover
4159	Milium effusum	Weaving
4160	Millettia reticulata	Insecticide
4161	Mimulus geyeri	Miscellany
4162	Mirabilis jalapa	Cosmetic
4163	Mirabilis jalapa	Dye
4164	Miscanthus floridulus	Hedge
4165	Miscanthus sacchariflorus	Hedge
4166	Miscanthus sinensis	Biomass
4167	Miscanthus sinensis	Ground cover
4168	Mitchella repens	Ground cover
4169	Mitchella undulata	Ground cover
4170	Mitella diphylla	Ground cover
4171	Monarda citriodora	Essential
4172	Monarda didyma	Essential
4173	Monarda didyma	Pot-pourri
4174	Monarda fistulosa	Repellent
4175	Monarda pectinata	Essential
4176	Monarda pectinata	Pot-pourri
4177	Monarda punctata	Essential
4178	Monarda punctata	Incense
4179	Monotoca elliptica	Wood
4180	Morina coulteriana	Incense
4181	Morina longifolia	Essential
4182	Morina longifolia	Incense
4183	Morus alba	Dye
4184	Morus alba	Fibre
4185	Morus alba	Shelterbelt
4186	Morus alba	Tannin
4187	Morus alba	Wood
4188	Morus alba multicaulis	Dye
4189	Morus alba multicaulis	Fibre
4190	Morus alba multicaulis	Wood
4191	Morus macroura	Wood
4192	Morus microphylla	Wood
4193	Morus nigra	Dye
4194	Morus nigra	Fibre
4195	Morus nigra	Wood
4196	Morus rubra	Fibre
4197	Morus rubra	Wood
4198	Morus serrata	Wood
4199	Mosla scabra	Parasiticide
4200	Muehlenbeckia axillaris	Ground cover
4201	Muehlenbeckia complexa	Ground cover
4202	Muehlenbeckia complexa	Hedge
4203	Musa basjoo	Fibre
4204	Myoporum insulare	Fire retardant
4205	Myoporum insulare	Hedge
4206	Myoporum insulare	Wood
4207	Myoporum laetum	Repellent
4208	Myoporum montanum	Hedge
4209	Myoporum montanum	Wood
4210	Myoporum platycarpum	Adhesive
4211	Myoporum platycarpum	Resin
4212	Myoporum platycarpum	Wood
4213	Myoporum tetrandrum	Hedge
4214	Myoporum tetrandrum	Soil stabilization
4215	Myrica californica	Dye
4216	Myrica californica	Wax
4217	Myrica californica	Wood
4218	Myrica cerifera	Dye
4219	Myrica cerifera	Hedge
4220	Myrica cerifera	Wax
4221	Myrica cerifera	Wood
4222	Myrica gale	Dye
4223	Myrica gale	Essential
4224	Myrica gale	Parasiticide
4225	Myrica gale	Repellent
4226	Myrica gale	Tannin
4227	Myrica gale	Wax
4228	Myrica heterophylla	Dye
4229	Myrica heterophylla	Hedge
4230	Myrica heterophylla	Wax
4231	Myrica heterophylla	Wood
4232	Myrica nagi	Dye
4233	Myrica nagi	Tannin
4234	Myrica nagi	Wax
4235	Myrica nagi	Wood
4236	Myrica pensylvanica	Dye
4237	Myrica pensylvanica	Hedge
4238	Myrica pensylvanica	Wax
4239	Myrica rubra	Dye
4240	Myricaria elegans	Fuel
4241	Myricaria germanica	Fuel
4242	Myrrhis odorata	Polish
4243	Myrsine africana	Hedge
4244	Myrsine africana	Wood
4245	Myrsine semiserrata	Wood
4246	Myrteola nummularia	Ground cover
4247	Myrtus communis	Charcoal
4248	Myrtus communis	Essential
4249	Myrtus communis	Hedge
4250	Nabalus serpentarius	Repellent
4251	Najas flexilis	Fertilizer
4252	Najas flexilis	Packing
4253	Nandina domestica	Hedge
4254	Narcissus jonquilla	Essential
4255	Narcissus poeticus	Essential
4256	Narcissus pseudonarcissus	Dye
4257	Narcissus tazetta	Essential
4258	Nardostachys grandiflora	Essential
4259	Nardostachys grandiflora	Hair
4260	Nasturtium officinale	Hair
4261	Nasturtium officinale	Miscellany
4262	Nasturtium x sterile	Hair
4263	Nasturtium x sterile	Miscellany
4264	Neolitsea sericea	Oil
4265	Nepeta cataria	Essential
4266	Nepeta cataria	Herbicide
4267	Nepeta cataria	Pot-pourri
4268	Nepeta cataria	Repellent
4269	Nerium oleander	Dye
4270	Nerium oleander	Hedge
4271	Nerium oleander	Insecticide
4272	Nerium oleander	Latex
4273	Nerium oleander	Parasiticide
4274	Nerium oleander	Soil stabilization
4275	Nicandra physaloides	Repellent
4276	Nicotiana alata	Insecticide
4277	Nicotiana glauca	Insecticide
4278	Nicotiana rustica	Insecticide
4279	Nicotiana tabacum	Insecticide
4280	Nicotiana tabacum	Oil
4281	Nicotiana tabacum	Repellent
4282	Nigella damascena	Essential
4283	Nigella damascena	Oil
4284	Nigella sativa	Oil
4285	Nigella sativa	Repellent
4286	Nothofagus betuloides	Containers
4287	Nothofagus betuloides	Lighting
4288	Nothofagus betuloides	Wood
4289	Nothofagus cunninghamii	Wood
4290	Nothofagus fusca	Dye
4291	Nothofagus fusca	Tannin
4292	Nothofagus fusca	Wood
4293	Nothofagus menziesii	Dye
4294	Nothofagus menziesii	Tannin
4295	Nothofagus menziesii	Wood
4296	Nothofagus obliqua	Fuel
4297	Nothofagus obliqua	Hedge
4298	Nothofagus obliqua	Wood
4299	Nothofagus procera	Fuel
4300	Nothofagus procera	Wood
4301	Nothofagus pumilio	Lighting
4302	Nothofagus pumilio	Wood
4303	Nothofagus solanderi	Wood
4304	Nothofagus solanderi cliffortioides	Wood
4305	Nyssa aquatica	Cork
4306	Nyssa aquatica	Dye
4307	Nyssa aquatica	Wood
4308	Nyssa ogeche	Wood
4309	Nyssa sylvatica	Wood
4310	Ocimum basilicum	Essential
4311	Ocimum basilicum	Repellent
4312	Ocimum basilicum	Strewing
4313	Ocimum minimum	Essential
4314	Ocimum minimum	Repellent
4315	Oenanthe javanica	Essential
4316	Oenanthe javanica	Ground cover
4317	Oenanthe sarmentosa	Musical
4318	Oenothera biennis	Cosmetic
4319	Oenothera biennis	Dye
4320	Olea europaea	Dye
4321	Olea europaea	Hair
4322	Olea europaea	Oil
4323	Olea europaea	Soil stabilization
4324	Olea europaea	Wood
4325	Olearia avicenniifolia	Hedge
4326	Olearia ilicifolia	Hedge
4327	Olearia macrodonta	Hedge
4328	Olearia paniculata	Hedge
4329	Olearia solandri	Hedge
4330	Olearia traversii	Hedge
4331	Olearia virgata	Hedge
4332	Olearia x haastii	Hedge
4333	Onobrychis viciifolia	Soil conditioner
4334	Onobrychis viciifolia	Soil stabilization
4335	Onoclea sensibilis	Ground cover
4336	Onoclea sensibilis	Hair
4337	Onopordum acanthium	Oil
4338	Onopordum acanthium	Stuffing
4339	Onosma bracteatum	Miscellany
4340	Onosma echioides	Dye
4341	Onosma frutescens	Dye
4342	Ophiopogon japonicus	Ground cover
4343	Ophiopogon japonicus	Soil stabilization
4344	Oplopanax horridus	Parasiticide
4345	Opopanax chironium	Gum
4346	Opuntia compressa	Gum
4347	Opuntia erinacea	Gum
4348	Opuntia ficus-indica	Gum
4349	Opuntia fragilis	Gum
4350	Opuntia howeyi	Gum
4351	Opuntia imbricata	Gum
4352	Opuntia imbricata	Lighting
4353	Opuntia imbricata	Mordant
4354	Opuntia imbricata	Needles
4355	Opuntia littoralis	Gum
4356	Opuntia macrorhiza	Gum
4357	Opuntia microdasys	Gum
4358	Opuntia phaeacantha	Gum
4359	Opuntia polyacantha	Dye
4360	Opuntia polyacantha	Gum
4361	Opuntia polyacantha	Mordant
4362	Opuntia ramosissima	Gum
4363	Origanum majorana	Disinfectant
4364	Origanum majorana	Dye
4365	Origanum majorana	Essential
4366	Origanum onites	Disinfectant
4367	Origanum onites	Dye
4368	Origanum onites	Essential
4369	Origanum onites	Pot-pourri
4370	Origanum vulgare	Dye
4371	Origanum vulgare	Essential
4372	Origanum vulgare	Ground cover
4373	Origanum vulgare	Parasiticide
4374	Origanum vulgare	Repellent
4375	Origanum vulgare	Strewing
4376	Origanum vulgare hirtum	Dye
4377	Origanum vulgare hirtum	Essential
4378	Origanum vulgare hirtum	Ground cover
4379	Origanum vulgare hirtum	Repellent
4380	Origanum x majoricum	Disinfectant
4381	Origanum x majoricum	Dye
4382	Origanum x majoricum	Essential
4383	Orixa japonica	Hedge
4384	Ornithopus sativus	Green manure
4385	Ornithopus sativus	Ground cover
4386	Osmanthus americana	Wood
4387	Osmanthus decorus	Hedge
4388	Osmanthus delavayi	Hedge
4389	Osmanthus fragrans	Essential
4390	Osmanthus fragrans	Repellent
4391	Osmanthus heterophyllus	Hedge
4392	Osmanthus heterophyllus	Wood
4393	Osmanthus x burkwoodii	Hedge
4394	Osmorhiza occidentalis	Deodorant
4395	Osmorhiza occidentalis	Incense
4396	Osmorhiza occidentalis	Insecticide
4397	Osmunda regalis	Compost
4398	Osmunda regalis	Fibre
4399	Osmunda regalis	Ground cover
4400	Ostrya carpinifolia	Charcoal
4401	Ostrya carpinifolia	Wood
4402	Ostrya virginiana	Wood
4403	Oxalis acetosella	Cleanser
4404	Oxalis acetosella	Ground cover
4405	Oxalis corniculata	Dye
4406	Oxalis corniculata	Gum
4407	Oxalis corniculata	Miscellany
4408	Oxalis montana	Dye
4409	Oxalis oregana	Ground cover
4410	Oxalis stricta	Dye
4411	Oxydendrum arboreum	Wood
4412	Pachyphragma macrophylla	Ground cover
4413	Pachyrhizus ahipa	Insecticide
4414	Pachyrhizus tuberosus	Insecticide
4415	Pachysandra terminalis	Ground cover
4416	Paeonia brownii	Beads
4417	Paeonia caucasica	Beads
4418	Paeonia caucasica	Dye
4419	Paeonia caucasica	Oil
4420	Paeonia suffruticosa	Fuel
4421	Paliuris ramosissimus	Hair
4422	Paliuris ramosissimus	Hedge
4423	Paliuris spina-christi	Hedge
4424	Panax japonicus	Soap
4425	Pancratium maritimum	Fibre
4426	Panicum capillare	Broom
4427	Panicum milliaceum	Paper
4428	Panicum milliaceum	Size
4429	Panicum milliaceum	Starch
4430	Panicum obtusum	Hair
4431	Papaver nudicaule	Dye
4432	Papaver rhoeas	Dye
4433	Papaver rhoeas	Ink
4434	Papaver rhoeas	Pot-pourri
4435	Parietaria judaica	Cleanser
4436	Parietaria officinalis	Cleanser
4437	Paris quadrifolia	Dye
4438	Paronychia argentea	Ground cover
4439	Paronychia capitata	Ground cover
4440	Parrotiopsis jacquemontiana	Basketry
4441	Parrotiopsis jacquemontiana	Wood
4442	Parthenium argentatum	Latex
4443	Parthenocissus himalayana	Ground cover
4444	Parthenocissus quinquefolia	Dye
4445	Parthenocissus quinquefolia	Ground cover
4446	Parthenocissus tricuspidata	Ground cover
4447	Passiflora caerulea	Rootstock
4448	Passiflora tetrandra	Essential
4449	Passiflora tetrandra	Lighting
4450	Pastinaca sativa	Insecticide
4451	Pastinaca sativa	Repellent
4452	Patrinia triloba	Ground cover
4453	Paulownia tomentosa	Charcoal
4454	Paulownia tomentosa	Wood
4455	Pectis angustifolia	Dye
4456	Peganum harmala	Dye
4457	Peganum harmala	Incense
4458	Peganum harmala	Miscellany
4459	Peganum harmala	Oil
4460	Pelargonium capitatum	Essential
4461	Pelargonium capitatum	Pot-pourri
4462	Pelargonium crispum	Essential
4463	Pelargonium crispum	Pot-pourri
4464	Pelargonium exstipulatum	Essential
4465	Pelargonium fragrans	Essential
4466	Pelargonium fulgidum	Essential
4467	Pelargonium glutinosum	Essential
4468	Pelargonium graveolens	Essential
4469	Pelargonium incrassatum	Essential
4470	Pelargonium odoratissimum	Essential
4471	Pelargonium odoratissimum	Pot-pourri
4472	Pelargonium odoratissimum	Repellent
4473	Pelargonium peltatum	Dye
4474	Pelargonium peltatum	Essential
4475	Pelargonium quercifolium	Essential
4476	Pelargonium quercifolium	Pot-pourri
4477	Pelargonium quercifolium	Repellent
4478	Pelargonium radens	Essential
4479	Pelargonium radens	Pot-pourri
4480	Pelargonium radens	Repellent
4481	Pelargonium tomentosum	Essential
4482	Pelargonium tomentosum	Pot-pourri
4483	Pelargonium triste	Essential
4484	Pelargonium vitifolium	Essential
4485	Pelargonium zonale	Essential
4486	Peltaria alliacea	Ground cover
4487	Peltaria turkmena	Ground cover
4488	Pennisetum alopecuroides	Ground cover
4489	Penstemon confertus	Dye
4490	Perilla frutescens	Essential
4491	Perilla frutescens	Oil
4492	Perilla frutescens nankinensis	Essential
4493	Perilla frutescens nankinensis	Oil
4494	Perovskia atriplicifolia	Hedge
4495	Persea borbonia	Wood
4496	Persea duthiei	Wood
4497	Persea edulis	Wood
4498	Persea gammieana	Wood
4499	Persea villosa	Wood
4500	Persoonia arborea	Wood
4501	Petasites albus	Ground cover
4502	Petasites frigidus	Containers
4503	Petasites frigidus	Ground cover
4504	Petasites frigidus	Stuffing
4505	Petasites hyperboreus	Containers
4506	Petasites hyperboreus	Stuffing
4507	Petasites japonicus	Ground cover
4508	Petasites japonicus	Miscellany
4509	Petroselinum crispum	Essential
4510	Petroselinum crispum	Hair
4511	Petroselinum crispum	Repellent
4512	Petroselinum crispum tuberosum	Essential
4513	Petroselinum crispum tuberosum	Repellent
4514	Peucedanum officinale	Gum
4515	Peucedanum oreoselinum	Essential
4516	Peumus boldus	Beads
4517	Peumus boldus	Charcoal
4518	Peumus boldus	Dye
4519	Peumus boldus	Essential
4520	Peumus boldus	Repellent
4521	Peumus boldus	Tannin
4522	Phacelia tanacetifolia	Green manure
4523	Phalaris arundinacea	Ground cover
4524	Phalaris arundinacea	Weaving
4525	Phaseolus vulgaris	Dye
4526	Phaseolus vulgaris	Fungicide
4527	Phellodendron amurense	Cork
4528	Phellodendron amurense	Dye
4529	Phellodendron amurense	Insecticide
4530	Phellodendron amurense	Oil
4531	Phellodendron amurense	Wood
4532	Phellodendron amurense sachalinense	Cork
4533	Phellodendron amurense sachalinense	Dye
4534	Phellodendron amurense sachalinense	Insecticide
4535	Phellodendron amurense sachalinense	Wood
4536	Phellodendron lavallei	Cork
4537	Phellodendron lavallei	Dye
4538	Phellodendron lavallei	Insecticide
4539	Phellodendron lavallei	Oil
4540	Phellodendron lavallei	Wood
4541	Philadelphus coronarius	Hedge
4542	Philadelphus coronarius	Polish
4543	Philadelphus coronarius	Soap
4544	Philadelphus delavayi	Hedge
4545	Philadelphus delavayi	Soap
4546	Philadelphus lewisii	Soap
4547	Philadelphus lewisii	Wood
4548	Philadelphus microphyllus	Soap
4549	Philadelphus pubescens	Hedge
4550	Philadelphus pubescens	Soap
4551	Philadelphus purpurascens	Hedge
4552	Philadelphus purpurascens	Soap
4553	Philadelphus x virginalis	Hedge
4554	Philadelphus x virginalis	Soap
4555	Phillyrea latifolia	Charcoal
4556	Phillyrea latifolia	Hedge
4557	Phillyrea latifolia	Wood
4558	Phlomis fruticosa	Ground cover
4559	Phlomis russeliana	Ground cover
4560	Phlomis samia	Ground cover
4561	Phormium cookianum	Adhesive
4562	Phormium cookianum	Fibre
4563	Phormium cookianum	Gum
4564	Phormium tenax	Adhesive
4565	Phormium tenax	Alcohol
4566	Phormium tenax	Basketry
4567	Phormium tenax	Dye
4568	Phormium tenax	Fibre
4569	Phormium tenax	Gum
4570	Phormium tenax	Paper
4571	Phormium tenax	Tannin
4572	Photinia arbutifolia	Dye
4573	Photinia arbutifolia	Wood
4574	Photinia davidiana	Hedge
4575	Photinia x fraseri	Hedge
4576	Phragmites australis	Basketry
4577	Phragmites australis	Biomass
4578	Phragmites australis	Broom
4579	Phragmites australis	Cork
4580	Phragmites australis	Dye
4581	Phragmites australis	Fibre
4582	Phragmites australis	Fuel
4583	Phragmites australis	Insulation
4584	Phragmites australis	Miscellany
4585	Phragmites australis	Paper
4586	Phragmites australis	Soil stabilization
4587	Phragmites australis	Thatching
4588	Phragmites australis	Weaving
4589	Phryma leptostachya	Insecticide
4590	Phyla nodiflora	Ground cover
4591	Phyllocladus alpinus	Dye
4592	Phyllocladus aspleniifolius	Wood
4593	Phyllocladus trichomanoides	Dye
4594	Phyllocladus trichomanoides	Tannin
4595	Phyllocladus trichomanoides	Wood
4596	Phyllospadix torreyi	Basketry
4597	Phyllostachys angusta	Wood
4598	Phyllostachys arcana	Wood
4599	Phyllostachys aurea	Paper
4600	Phyllostachys aurea	Plant support
4601	Phyllostachys aurea	Wood
4602	Phyllostachys aureosulcata	Plant support
4603	Phyllostachys aureosulcata	Wood
4604	Phyllostachys bambusoides	Soil stabilization
4605	Phyllostachys bambusoides	Wood
4606	Phyllostachys dulcis	Wood
4607	Phyllostachys edulis	Containers
4608	Phyllostachys edulis	Pipes
4609	Phyllostachys edulis	Wood
4610	Phyllostachys flexuosa	Wood
4611	Phyllostachys glauca	Wood
4612	Phyllostachys makinoi	Wood
4613	Phyllostachys meyeri	Plant support
4614	Phyllostachys meyeri	Wood
4615	Phyllostachys nidularia	Hedge
4616	Phyllostachys nidularia	Plant support
4617	Phyllostachys nidularia	Soil stabilization
4618	Phyllostachys nidularia	Wood
4619	Phyllostachys nigra	Basketry
4620	Phyllostachys nigra	Plant support
4621	Phyllostachys nigra	Wood
4622	Phyllostachys nigra henonis	Basketry
4623	Phyllostachys nigra henonis	Hedge
4624	Phyllostachys nigra henonis	Plant support
4625	Phyllostachys nigra punctata	Basketry
4626	Phyllostachys nigra punctata	Plant support
4627	Phyllostachys nuda	Plant support
4628	Phyllostachys nuda	Wood
4629	Phyllostachys parvifolia	Plant support
4630	Phyllostachys parvifolia	Wood
4631	Phyllostachys propinqua	Wood
4632	Phyllostachys purpurata	Wood
4633	Phyllostachys rubromarginata	Basketry
4634	Phyllostachys rubromarginata	Wood
4635	Phyllostachys sulphurea viridis	Wood
4636	Phyllostachys viridiglaucescens	Plant support
4637	Physalis alkekengi franchetii	Ground cover
4638	Phytolacca acinosa	Ink
4639	Phytolacca americana	Ink
4640	Phytolacca americana	Insecticide
4641	Phytolacca americana	Soap
4642	Phytolacca esculenta	Ink
4643	Picea abies	Adhesive
4644	Picea abies	Essential
4645	Picea abies	Ground cover
4646	Picea abies	Pitch
4647	Picea abies	Shelterbelt
4648	Picea abies	Tannin
4649	Picea abies	Varnish
4650	Picea abies	Wood
4651	Picea asperata	Wood
4652	Picea brachytyla	Wood
4653	Picea breweriana	Wood
4654	Picea engelmannii	Basketry
4655	Picea engelmannii	Charcoal
4656	Picea engelmannii	Fibre
4657	Picea engelmannii	Fuel
4658	Picea engelmannii	Tannin
4659	Picea engelmannii	Wood
4660	Picea glauca	Baby care
4661	Picea glauca	Dye
4662	Picea glauca	Musical
4663	Picea glauca	Pitch
4664	Picea glauca	Repellent
4665	Picea glauca	Shelterbelt
4666	Picea glauca	String
4667	Picea glauca	Tannin
4668	Picea glauca	Waterproofing
4669	Picea glauca	Wood
4670	Picea glehnii	Wood
4671	Picea jezoensis	Resin
4672	Picea jezoensis	Wood
4673	Picea mariana	Dye
4674	Picea mariana	Pitch
4675	Picea mariana	String
4676	Picea mariana	Waterproofing
4677	Picea mariana	Wood
4678	Picea omorika	Shelterbelt
4679	Picea omorika	Wood
4680	Picea orientalis	Resin
4681	Picea orientalis	Tannin
4682	Picea orientalis	Wood
4683	Picea pungens	Shelterbelt
4684	Picea pungens	Wood
4685	Picea purpurea	Wood
4686	Picea rubens	Basketry
4687	Picea rubens	Fibre
4688	Picea rubens	Pitch
4689	Picea rubens	Wood
4690	Picea sitchensis	Adhesive
4691	Picea sitchensis	Basketry
4692	Picea sitchensis	Fuel
4693	Picea sitchensis	Pitch
4694	Picea sitchensis	String
4695	Picea sitchensis	Varnish
4696	Picea sitchensis	Waterproofing
4697	Picea sitchensis	Wood
4698	Picea smithiana	Charcoal
4699	Picea smithiana	Resin
4700	Picea smithiana	Roofing
4701	Picea smithiana	Wood
4702	Picrasma quassioides	Insecticide
4703	Picrasma quassioides	Wood
4704	Pimelea arenaria	Fibre
4705	Pimelea axiflora	Fibre
4706	Pimelea ligustrina	Fibre
4707	Pimelea microcephala	Fibre
4708	Pimelea pauciflora	Fibre
4709	Pimelea prostrata	Ground cover
4710	Pimpinella anisum	Essential
4711	Pimpinella anisum	Insecticide
4712	Pimpinella anisum	Pot-pourri
4713	Pimpinella anisum	Repellent
4714	Pimpinella anisum	Teeth
4715	Pinguicula vulgaris	Dye
4716	Pinus albicaulis	Dye
4717	Pinus albicaulis	Herbicide
4718	Pinus albicaulis	Wood
4719	Pinus aristata	Dye
4720	Pinus aristata	Herbicide
4721	Pinus aristata	Preservative
4722	Pinus aristata	Wood
4723	Pinus armandii	Dye
4724	Pinus armandii	Herbicide
4725	Pinus armandii	Wood
4726	Pinus ayacahuite	Dye
4727	Pinus ayacahuite	Herbicide
4728	Pinus ayacahuite	Resin
4729	Pinus ayacahuite	Wood
4730	Pinus banksiana	Dye
4731	Pinus banksiana	Herbicide
4732	Pinus banksiana	String
4733	Pinus banksiana	Wood
4734	Pinus bungeana	Dye
4735	Pinus bungeana	Herbicide
4736	Pinus californiarum	Dye
4737	Pinus californiarum	Herbicide
4738	Pinus cembra	Dye
4739	Pinus cembra	Herbicide
4740	Pinus cembra	Resin
4741	Pinus cembra	Wood
4742	Pinus cembra sibirica	Dye
4743	Pinus cembra sibirica	Herbicide
4744	Pinus cembra sibirica	Wood
4745	Pinus cembroides	Adhesive
4746	Pinus cembroides	Dye
4747	Pinus cembroides	Herbicide
4748	Pinus cembroides	Pitch
4749	Pinus cembroides	Wood
4750	Pinus cembroides orizabensis	Dye
4751	Pinus cembroides orizabensis	Herbicide
4752	Pinus cembroides orizabensis	Pitch
4753	Pinus cembroides orizabensis	Wood
4754	Pinus contorta	Adhesive
4755	Pinus contorta	Dye
4756	Pinus contorta	Fuel
4757	Pinus contorta	Herbicide
4758	Pinus contorta	Pitch
4759	Pinus contorta	String
4760	Pinus contorta	Waterproofing
4761	Pinus contorta	Wood
4762	Pinus coulteri	Dye
4763	Pinus coulteri	Herbicide
4764	Pinus coulteri	Wood
4765	Pinus culminicola	Dye
4766	Pinus culminicola	Herbicide
4767	Pinus culminicola	Wood
4768	Pinus densiflora	Dye
4769	Pinus densiflora	Herbicide
4770	Pinus densiflora	Wood
4771	Pinus discolor	Dye
4772	Pinus discolor	Herbicide
4773	Pinus discolor	Wood
4774	Pinus echinata	Dye
4775	Pinus echinata	Herbicide
4776	Pinus echinata	Wood
4777	Pinus edulis	Adhesive
4778	Pinus edulis	Dye
4779	Pinus edulis	Fuel
4780	Pinus edulis	Herbicide
4781	Pinus edulis	Ink
4782	Pinus edulis	Paint
4783	Pinus edulis	Resin
4784	Pinus edulis	Wood
4785	Pinus flexilis	Dye
4786	Pinus flexilis	Herbicide
4787	Pinus flexilis	Shelterbelt
4788	Pinus flexilis	Wood
4789	Pinus gerardiana	Basketry
4790	Pinus gerardiana	Containers
4791	Pinus gerardiana	Dye
4792	Pinus gerardiana	Herbicide
4793	Pinus halepensis	Dye
4794	Pinus halepensis	Herbicide
4795	Pinus halepensis	Resin
4796	Pinus halepensis	Shelterbelt
4797	Pinus halepensis	Soil stabilization
4798	Pinus halepensis	Tannin
4799	Pinus halepensis	Wood
4800	Pinus henryi	Dye
4801	Pinus henryi	Herbicide
4802	Pinus henryi	Wood
4803	Pinus jeffreyi	Dye
4804	Pinus jeffreyi	Herbicide
4805	Pinus jeffreyi	Resin
4806	Pinus jeffreyi	Wood
4807	Pinus johannis	Dye
4808	Pinus johannis	Herbicide
4809	Pinus johannis	Resin
4810	Pinus johannis	Wood
4811	Pinus koraiensis	Dye
4812	Pinus koraiensis	Herbicide
4813	Pinus koraiensis	Resin
4814	Pinus koraiensis	Wood
4815	Pinus lambertiana	Adhesive
4816	Pinus lambertiana	Dye
4817	Pinus lambertiana	Herbicide
4818	Pinus lambertiana	Pitch
4819	Pinus lambertiana	Wood
4820	Pinus leiophylla	Dye
4821	Pinus leiophylla	Herbicide
4822	Pinus leiophylla	Resin
4823	Pinus leiophylla	Wood
4824	Pinus massoniana	Dye
4825	Pinus massoniana	Herbicide
4826	Pinus massoniana	Resin
4827	Pinus massoniana	Wood
4828	Pinus monophylla	Adhesive
4829	Pinus monophylla	Dye
4830	Pinus monophylla	Fuel
4831	Pinus monophylla	Herbicide
4832	Pinus monophylla	Pitch
4833	Pinus monophylla	Roofing
4834	Pinus monophylla	Wood
4835	Pinus montezumae	Dye
4836	Pinus montezumae	Herbicide
4837	Pinus montezumae	Resin
4838	Pinus montezumae	Wood
4839	Pinus monticola	Dye
4840	Pinus monticola	Herbicide
4841	Pinus monticola	Wood
4842	Pinus mugo	Dye
4843	Pinus mugo	Essential
4844	Pinus mugo	Ground cover
4845	Pinus mugo	Herbicide
4846	Pinus mugo	Shelterbelt
4847	Pinus mugo	Soil stabilization
4848	Pinus mugo	Wood
4849	Pinus muricata	Adhesive
4850	Pinus muricata	Dye
4851	Pinus muricata	Herbicide
4852	Pinus muricata	Shelterbelt
4853	Pinus muricata	Waterproofing
4854	Pinus muricata	Wood
4855	Pinus nelsonii	Dye
4856	Pinus nelsonii	Herbicide
4857	Pinus nelsonii	Resin
4858	Pinus nelsonii	Wood
4859	Pinus nigra	Dye
4860	Pinus nigra	Herbicide
4861	Pinus nigra	Shelterbelt
4862	Pinus nigra	Wood
