ID	Latin name	Use
1875	Artemisia vulgaris	Diaphoretic
1876	Artemisia vulgaris	Digestive
1877	Artemisia vulgaris	Diuretic
1878	Artemisia vulgaris	Emmenagogue
1879	Artemisia vulgaris	Expectorant
1880	Artemisia vulgaris	Foot care
1881	Artemisia vulgaris	Haemostatic
1882	Artemisia vulgaris	Nervine
1883	Artemisia vulgaris	Purgative
1884	Artemisia vulgaris	Stimulant
1885	Artemisia vulgaris	Tonic
1886	Artemisia vulgaris	Women's complaints
1887	Arum dioscoridis	Abortifacient
1888	Arum maculatum	Antirheumatic
1889	Arum maculatum	Diaphoretic
1890	Arum maculatum	Diuretic
1891	Arum maculatum	Expectorant
1892	Arum maculatum	Homeopathy
1893	Arum maculatum	Purgative
1894	Arum maculatum	Vermifuge
1895	Aruncus dioicus	Antipyretic
1896	Aruncus dioicus	Astringent
1897	Aruncus dioicus	Birthing aid
1898	Aruncus dioicus	Salve
1899	Aruncus dioicus	Stings
1900	Aruncus dioicus	Stomachic
1901	Aruncus dioicus	VD
1902	Arundinaria gigantea	Cathartic
1903	Arundo donax	Diaphoretic
1904	Arundo donax	Diuretic
1905	Arundo donax	Emollient
1906	Arundo donax	Galactofuge
1907	Arundo donax	Hypotensive
1908	Asarum arifolium	Stomachic
1909	Asarum blumei	Analgesic
1910	Asarum blumei	Antitussive
1911	Asarum blumei	Carminative
1912	Asarum blumei	Expectorant
1913	Asarum canadense	Anthelmintic
1914	Asarum canadense	Antiasthmatic
1915	Asarum canadense	Antibiotic
1916	Asarum canadense	Antitumor
1917	Asarum canadense	Carminative
1918	Asarum canadense	Contraceptive
1919	Asarum canadense	Diaphoretic
1920	Asarum canadense	Diuretic
1921	Asarum canadense	Expectorant
1922	Asarum canadense	Irritant
1923	Asarum canadense	Poultice
1924	Asarum canadense	Salve
1925	Asarum canadense	Stimulant
1926	Asarum canadense	Stomachic
1927	Asarum canadense	Tonic
1928	Asarum caudatum	Analgesic
1929	Asarum caudatum	Antirheumatic
1930	Asarum caudatum	Appetizer
1931	Asarum caudatum	Laxative
1932	Asarum caudatum	Poultice
1933	Asarum caudatum	Stomachic
1934	Asarum caudatum	Tonic
1935	Asarum europaeum	Cathartic
1936	Asarum europaeum	Diaphoretic
1937	Asarum europaeum	Emetic
1938	Asarum europaeum	Errhine
1939	Asarum europaeum	Sternutatory
1940	Asarum europaeum	Stimulant
1941	Asarum europaeum	Tonic
1942	Asarum forbesii	Anthelmintic
1943	Asarum forbesii	Antitussive
1944	Asarum forbesii	Febrifuge
1945	Asarum forbesii	Miscellany
1946	Asarum heterotropoides	Anaesthetic
1947	Asarum heterotropoides	Analgesic
1948	Asarum heterotropoides	Antipyretic
1949	Asarum heterotropoides	Antitussive
1950	Asarum heterotropoides	Diaphoretic
1951	Asarum heterotropoides	Diuretic
1952	Asarum heterotropoides	Hypotensive
1953	Asarum maximum	Analgesic
1954	Asarum maximum	Expectorant
1955	Asarum sieboldii	Anaesthetic
1956	Asarum sieboldii	Analgesic
1957	Asarum sieboldii	Antibacterial
1958	Asarum sieboldii	Antipyretic
1959	Asarum sieboldii	Diaphoretic
1960	Asarum sieboldii	Diuretic
1961	Asarum sieboldii	Emetic
1962	Asarum sieboldii	Expectorant
1963	Asarum sieboldii	Hypotensive
1964	Asarum sieboldii	Odontalgic
1965	Asarum sieboldii	Purgative
1966	Asarum sieboldii	Sedative
1967	Asarum sieboldii	Sternutatory
1968	Asclepias asperula	Expectorant
1969	Asclepias californica	Stings
1970	Asclepias eriocarpa	Antiasthmatic
1971	Asclepias eriocarpa	Skin
1972	Asclepias eriocarpa	Sternutatory
1973	Asclepias eriocarpa	Warts
1974	Asclepias galioides	Galactogogue
1975	Asclepias hallii	Contraceptive
1976	Asclepias hallii	Warts
1977	Asclepias incarnata	Anthelmintic
1978	Asclepias incarnata	Carminative
1979	Asclepias incarnata	Diuretic
1980	Asclepias incarnata	Emetic
1981	Asclepias incarnata	Laxative
1982	Asclepias incarnata	Stomachic
1983	Asclepias involucrata	Odontalgic
1984	Asclepias involucrata	Stomachic
1985	Asclepias lanceolata	Warts
1986	Asclepias latifolia	Sternutatory
1987	Asclepias pumila	Astringent
1988	Asclepias purpurascens	Warts
1989	Asclepias quadrifolia	Diuretic
1990	Asclepias quadrifolia	Laxative
1991	Asclepias quadrifolia	VD
1992	Asclepias quadrifolia	Warts
1993	Asclepias rubra	Warts
1994	Asclepias speciosa	Antirheumatic
1995	Asclepias speciosa	Antiseptic
1996	Asclepias speciosa	Ophthalmic
1997	Asclepias speciosa	Skin
1998	Asclepias speciosa	Stomachic
1999	Asclepias speciosa	VD
2000	Asclepias speciosa	Warts
2001	Asclepias subulata	Emetic
2002	Asclepias subulata	Ophthalmic
2003	Asclepias subulata	Purgative
2004	Asclepias subulata	Stomachic
2005	Asclepias syriaca	Anodyne
2006	Asclepias syriaca	Contraceptive
2007	Asclepias syriaca	Diaphoretic
2008	Asclepias syriaca	Diuretic
2009	Asclepias syriaca	Emetic
2010	Asclepias syriaca	Expectorant
2011	Asclepias syriaca	Homeopathy
2012	Asclepias syriaca	Purgative
2013	Asclepias syriaca	Warts
2014	Asclepias tuberosa	Antispasmodic
2015	Asclepias tuberosa	Carminative
2016	Asclepias tuberosa	Cathartic
2017	Asclepias tuberosa	Diaphoretic
2018	Asclepias tuberosa	Diuretic
2019	Asclepias tuberosa	Expectorant
2020	Asclepias tuberosa	Poultice
2021	Asclepias tuberosa	Tonic
2022	Asclepias tuberosa	Vasodilator
2023	Asclepias viridiflora	Antirheumatic
2024	Asclepias viridiflora	Galactogogue
2025	Asclepias viridiflora	Ophthalmic
2026	Asclepias viridiflora	Poultice
2027	Asimina triloba	Diuretic
2028	Asimina triloba	Emetic
2029	Asimina triloba	Laxative
2030	Asimina triloba	Narcotic
2031	Asimina triloba	Parasiticide
2032	Aspalathus linearis	Antispasmodic
2033	Aspalathus linearis	Tonic
2034	Asparagus adscendens	Demulcent
2035	Asparagus adscendens	Diaphoretic
2036	Asparagus adscendens	Galactogogue
2037	Asparagus adscendens	Stimulant
2038	Asparagus cochinchinensis	Antibacterial
2039	Asparagus cochinchinensis	Antiinflammatory
2040	Asparagus cochinchinensis	Antipyretic
2041	Asparagus cochinchinensis	Antiseptic
2042	Asparagus cochinchinensis	Antitussive
2043	Asparagus cochinchinensis	Cancer
2044	Asparagus cochinchinensis	Diuretic
2045	Asparagus cochinchinensis	Expectorant
2046	Asparagus cochinchinensis	Infertility
2047	Asparagus cochinchinensis	Nervine
2048	Asparagus cochinchinensis	Sialagogue
2049	Asparagus cochinchinensis	Stomachic
2050	Asparagus cochinchinensis	Tonic
2051	Asparagus filicinus	Antipyretic
2052	Asparagus filicinus	Antitussive
2053	Asparagus filicinus	Diuretic
2054	Asparagus filicinus	Expectorant
2055	Asparagus filicinus	Nervine
2056	Asparagus filicinus	Stomachic
2057	Asparagus filicinus	Tonic
2058	Asparagus officinalis	Antibiotic
2059	Asparagus officinalis	Antispasmodic
2060	Asparagus officinalis	Aperient
2061	Asparagus officinalis	Cancer
2062	Asparagus officinalis	Cardiac
2063	Asparagus officinalis	Demulcent
2064	Asparagus officinalis	Diaphoretic
2065	Asparagus officinalis	Diuretic
2066	Asparagus officinalis	Laxative
2067	Asparagus officinalis	Sedative
2068	Asparagus officinalis	Tonic
2069	Asparagus racemosus	Alterative
2070	Asparagus racemosus	Antispasmodic
2071	Asparagus racemosus	Aphrodisiac
2072	Asparagus racemosus	Demulcent
2073	Asparagus racemosus	Digestive
2074	Asparagus racemosus	Diuretic
2075	Asparagus racemosus	Galactogogue
2076	Asparagus racemosus	Infertility
2077	Asparagus racemosus	Women's complaints
2078	Asparagus schoberioides	Anodyne
2079	Asparagus schoberioides	Antitussive
2080	Asparagus schoberioides	Expectorant
2081	Asphodelus aestivus	Acrid
2082	Asphodelus aestivus	Antispasmodic
2083	Asphodelus aestivus	Diuretic
2084	Asphodelus aestivus	Emmenagogue
2085	Asphodelus albus	Antidermatosic
2086	Asphodelus albus	Detergent
2087	Asphodelus albus	Emollient
2088	Asphodelus albus	Vulnerary
2089	Asphodelus fistulosus	Diuretic
2090	Asphodelus fistulosus	Skin
2091	Aspidistra elatior	Febrifuge
2092	Aspidistra elatior	Styptic
2093	Aspidistra elatior	Tonic
2094	Asplenium adiantum-nigrum	Bitter
2095	Asplenium adiantum-nigrum	Contraceptive
2096	Asplenium adiantum-nigrum	Diuretic
2097	Asplenium adiantum-nigrum	Emmenagogue
2098	Asplenium adiantum-nigrum	Expectorant
2099	Asplenium adiantum-nigrum	Laxative
2100	Asplenium adiantum-nigrum	Ophthalmic
2101	Asplenium adiantum-nigrum	Pectoral
2102	Asplenium ceterach	Antitussive
2103	Asplenium ceterach	Diuretic
2104	Asplenium ruta-muraria	Astringent
2105	Asplenium ruta-muraria	Deobstruent
2106	Asplenium ruta-muraria	Emmenagogue
2107	Asplenium ruta-muraria	Expectorant
2108	Asplenium ruta-muraria	Ophthalmic
2109	Asplenium scolopendrium	Astringent
2110	Asplenium scolopendrium	Cholagogue
2111	Asplenium scolopendrium	Diaphoretic
2112	Asplenium scolopendrium	Diuretic
2113	Asplenium scolopendrium	Expectorant
2114	Asplenium scolopendrium	Vulnerary
2115	Asplenium trichomanes	Demulcent
2116	Asplenium trichomanes	Emmenagogue
2117	Asplenium trichomanes	Expectorant
2118	Asplenium trichomanes	Laxative
2119	Aster amellus	Antiinflammatory
2120	Aster amellus	Antitussive
2121	Aster amellus	Depurative
2122	Aster amellus	Haemostatic
2123	Aster amellus	Pectoral
2124	Aster cordifolius	Antirheumatic
2125	Aster cordifolius	Aromatic
2126	Aster cordifolius	Nervine
2127	Aster diplostephioides	Antidote
2128	Aster diplostephioides	Febrifuge
2129	Aster diplostephioides	Haemostatic
2130	Aster diplostephioides	Tonic
2131	Aster fastigiatus	Antispasmodic
2132	Aster fastigiatus	Febrifuge
2133	Aster macrophyllus	Blood purifier
2134	Aster macrophyllus	Laxative
2135	Aster macrophyllus	VD
2136	Aster tataricus	Antibacterial
2137	Aster tataricus	Antifungal
2138	Aster tataricus	Antitussive
2139	Aster tataricus	Cancer
2140	Aster tataricus	Expectorant
2141	Aster tripolium	Ophthalmic
2142	Astragalus canadensis	Analgesic
2143	Astragalus canadensis	Febrifuge
2144	Astragalus canadensis	Haemostatic
2145	Astragalus chinensis	Hepatic
2146	Astragalus chinensis	Kidney
2147	Astragalus chinensis	Ophthalmic
2148	Astragalus complanatus	Hepatic
2149	Astragalus complanatus	Kidney
2150	Astragalus complanatus	Ophthalmic
2151	Astragalus crassicarpus	Antispasmodic
2152	Astragalus crassicarpus	Haemostatic
2153	Astragalus crassicarpus	Stimulant
2154	Astragalus exscapus	VD
2155	Astragalus floridus	Antihydrotic
2156	Astragalus floridus	Diuretic
2157	Astragalus floridus	Emmenagogue
2158	Astragalus floridus	Tonic
2159	Astragalus gummifer	Adaptogen
2160	Astragalus gummifer	Antitumor
2161	Astragalus gummifer	Demulcent
2162	Astragalus hamosus	Demulcent
2163	Astragalus hamosus	Emollient
2164	Astragalus hamosus	Galactogogue
2165	Astragalus hamosus	Laxative
2166	Astragalus hoantchy	Diuretic
2167	Astragalus hoantchy	Pectoral
2168	Astragalus hoantchy	Tonic
2169	Astragalus membranaceus	Adaptogen
2170	Astragalus membranaceus	Antibacterial
2171	Astragalus membranaceus	Cancer
2172	Astragalus membranaceus	Cardiotonic
2173	Astragalus membranaceus	Diuretic
2174	Astragalus membranaceus	Febrifuge
2175	Astragalus membranaceus	Hypoglycaemic
2176	Astragalus membranaceus	Hypotensive
2177	Astragalus membranaceus	Pectoral
2178	Astragalus membranaceus	Tonic
2179	Astragalus membranaceus	Vasodilator
2180	Astragalus mongholicus	Cardiotonic
2181	Astragalus mongholicus	Diuretic
2182	Astragalus mongholicus	Vasodilator
2183	Astragalus multiceps	Demulcent
2184	Astragalus multiceps	Emollient
2185	Astragalus sinicus	Miscellany
2186	Astrantia major	Diuretic
2187	Astrantia major	Purgative
2188	Atherosperma moschatum	Antiasthmatic
2189	Atherosperma moschatum	Antirheumatic
2190	Atherosperma moschatum	Aperient
2191	Atherosperma moschatum	Cardiac
2192	Atherosperma moschatum	Diaphoretic
2193	Atherosperma moschatum	Diuretic
2194	Atherosperma moschatum	Laxative
2195	Atherosperma moschatum	Tonic
2196	Atherosperma moschatum	VD
2197	Athyrium filix-femina	Anthelmintic
2198	Athyrium filix-femina	Diuretic
2199	Athyrium filix-femina	Poultice
2200	Athyrium filix-femina	Women's complaints
2201	Atractylodes japonica	Antiemetic
2202	Atractylodes japonica	Appetizer
2203	Atractylodes japonica	Digestive
2204	Atractylodes japonica	Diuretic
2205	Atractylodes japonica	Expectorant
2206	Atractylodes japonica	Stomachic
2207	Atractylodes japonica	Tonic
2208	Atractylodes lancea	Antiemetic
2209	Atractylodes lancea	Appetizer
2210	Atractylodes lancea	Digestive
2211	Atractylodes lancea	Diuretic
2212	Atractylodes lancea	Expectorant
2213	Atractylodes lancea	Stomachic
2214	Atractylodes lancea	Tonic
2215	Atractylodes macrocephala	Antibacterial
2216	Atractylodes macrocephala	Diuretic
2217	Atractylodes macrocephala	Sedative
2218	Atractylodes macrocephala	Stomachic
2219	Atractylodes macrocephala	Tonic
2220	Atriplex argentea	Analgesic
2221	Atriplex argentea	Poultice
2222	Atriplex argentea	Stings
2223	Atriplex argentea	Stomachic
2224	Atriplex canescens	Skin
2225	Atriplex canescens	Stings
2226	Atriplex confertifolia	Antispasmodic
2227	Atriplex confertifolia	Poultice
2228	Atriplex halimus	Carminative
2229	Atriplex hortensis	Antirheumatic
2230	Atriplex hortensis	Diuretic
2231	Atriplex hortensis	Emetic
2232	Atriplex hortensis	Purgative
2233	Atriplex lentiformis	Miscellany
2234	Atriplex lentiformis	Poultice
2235	Atriplex patula	Laxative
2236	Atropa acuminata	Anodyne
2237	Atropa acuminata	Diuretic
2238	Atropa acuminata	Mydriatic
2239	Atropa acuminata	Narcotic
2240	Atropa acuminata	Sedative
2241	Atropa bella-donna	Analgesic
2242	Atropa bella-donna	Antidote
2243	Atropa bella-donna	Antispasmodic
2244	Cornus controversa	Antiphlogistic
2245	Cornus chinensis	Antibacterial
2246	Cornus chinensis	Antifungal
2247	Cornus chinensis	Antiperiodic
2248	Cornus chinensis	Antiseptic
2249	Cornus chinensis	Antitumor
2250	Cornus chinensis	Astringent
2251	Atropa bella-donna	Diuretic
2252	Atropa bella-donna	Hallucinogenic
2253	Atropa bella-donna	Homeopathy
2254	Atropa bella-donna	Mydriatic
2255	Atropa bella-donna	Narcotic
2256	Atropa bella-donna	Sedative
2257	Aucuba japonica	Poultice
2258	Avena fatua	Diuretic
2259	Avena fatua	Emollient
2260	Avena fatua	Refrigerant
2261	Avena orientalis	Diuretic
2262	Avena orientalis	Emollient
2263	Avena orientalis	Refrigerant
2264	Avena sativa	Anticholesterolemic
2265	Avena sativa	Antispasmodic
2266	Avena sativa	Cancer
2267	Avena sativa	Cardiac
2268	Avena sativa	Diuretic
2269	Avena sativa	Emollient
2270	Avena sativa	Nervine
2271	Avena sativa	Nutritive
2272	Avena sativa	Poultice
2273	Avena sativa	Stimulant
2274	Azorella caespitosa	Hepatic
2275	Azorella caespitosa	Kidney
2276	Baccharis halimifolia	Demulcent
2277	Baccharis viminea	Ophthalmic
2278	Baccharis viminea	Skin
2279	Baccharis viminea	Stings
2280	Ballota nigra	Antiemetic
2281	Ballota nigra	Antispasmodic
2282	Ballota nigra	Stimulant
2283	Ballota nigra	Vermifuge
2284	Balsamorhiza deltoidea	Miscellany
2285	Balsamorhiza hookeri	Stomachic
2286	Balsamorhiza hookeri	Women's complaints
2287	Balsamorhiza incana	Analgesic
2288	Balsamorhiza incana	Stomachic
2289	Balsamorhiza sagittata	Antirheumatic
2290	Balsamorhiza sagittata	Diaphoretic
2291	Balsamorhiza sagittata	Diuretic
2292	Balsamorhiza sagittata	Febrifuge
2293	Balsamorhiza sagittata	Odontalgic
2294	Balsamorhiza sagittata	Poultice
2295	Balsamorhiza sagittata	Skin
2296	Balsamorhiza sagittata	Stomachic
2297	Balsamorhiza sagittata	Vulnerary
2298	Baptisia australis	Antiemetic
2299	Baptisia australis	Appetizer
2300	Baptisia australis	Digestive
2301	Baptisia australis	Emetic
2302	Baptisia australis	Purgative
2303	Baptisia bracteata	Alterative
2304	Baptisia bracteata	Astringent
2305	Baptisia lactea	Cathartic
2306	Baptisia lactea	Emetic
2307	Baptisia lactea	Laxative
2308	Baptisia tinctoria	Adaptogen
2309	Baptisia tinctoria	Alterative
2310	Baptisia tinctoria	Antibacterial
2311	Baptisia tinctoria	Antiseptic
2312	Baptisia tinctoria	Astringent
2313	Baptisia tinctoria	Cholagogue
2314	Baptisia tinctoria	Emetic
2315	Baptisia tinctoria	Febrifuge
2316	Baptisia tinctoria	Homeopathy
2317	Baptisia tinctoria	Purgative
2318	Baptisia tinctoria	Stimulant
2319	Barbarea australis	Antiscorbutic
2320	Barbarea vulgaris	Antiscorbutic
2321	Barbarea vulgaris	Appetizer
2322	Barbarea vulgaris	Diuretic
2323	Barbarea vulgaris	Vulnerary
2324	Basella alba	Antidote
2325	Basella alba	Aperient
2326	Basella alba	Astringent
2327	Basella alba	Demulcent
2328	Basella alba	Diuretic
2329	Basella alba	Febrifuge
2330	Basella alba	Laxative
2331	Bassia scoparia	Antibacterial
2332	Bassia scoparia	Antifungal
2333	Bassia scoparia	Antiphlogistic
2334	Bassia scoparia	Astringent
2335	Bassia scoparia	Cardiotonic
2336	Bassia scoparia	Diuretic
2337	Bassia scoparia	Skin
2338	Begonia grandis evansiana	Anodyne
2339	Begonia grandis evansiana	Antiphlogistic
2340	Begonia grandis evansiana	Antispasmodic
2341	Begonia palmata	Antiphlogistic
2342	Begonia palmata	Astringent
2343	Belamcanda chinensis	Analgesic
2344	Belamcanda chinensis	Antibacterial
2345	Belamcanda chinensis	Antidote
2346	Belamcanda chinensis	Antifungal
2347	Belamcanda chinensis	Antiinflammatory
2348	Belamcanda chinensis	Depurative
2349	Belamcanda chinensis	Expectorant
2350	Belamcanda chinensis	Febrifuge
2351	Belamcanda chinensis	Hepatic
2352	Belamcanda chinensis	Pectoral
2353	Belamcanda chinensis	Purgative
2354	Belamcanda chinensis	Stomachic
2355	Belamcanda chinensis	Tonic
2356	Bellis perennis	Anodyne
2357	Bellis perennis	Antispasmodic
2358	Bellis perennis	Antitussive
2359	Bellis perennis	Cancer
2360	Bellis perennis	Demulcent
2361	Bellis perennis	Digestive
2362	Bellis perennis	Emollient
2363	Bellis perennis	Expectorant
2364	Bellis perennis	Laxative
2365	Bellis perennis	Ophthalmic
2366	Bellis perennis	Purgative
2367	Bellis perennis	Tonic
2368	Benincasa hispida	Anthelmintic
2369	Benincasa hispida	Antiperiodic
2370	Benincasa hispida	Aphrodisiac
2371	Benincasa hispida	Cancer
2372	Benincasa hispida	Demulcent
2373	Benincasa hispida	Diuretic
2374	Benincasa hispida	Expectorant
2375	Benincasa hispida	Febrifuge
2376	Benincasa hispida	Laxative
2377	Benincasa hispida	Salve
2378	Benincasa hispida	Tonic
2379	Benincasa hispida	VD
2380	Berberis aggregata	Antibacterial
2381	Berberis aggregata	Cancer
2382	Berberis amurensis	Antibacterial
2383	Berberis amurensis	Antirheumatic
2384	Berberis amurensis	Cancer
2385	Berberis angulosa	Antibacterial
2386	Berberis angulosa	Cancer
2387	Berberis aristata	Alterative
2388	Berberis aristata	Antibacterial
2389	Berberis aristata	Antiperiodic
2390	Berberis aristata	Bitter
2391	Berberis aristata	Cancer
2392	Berberis aristata	Deobstruent
2393	Berberis aristata	Diaphoretic
2394	Berberis aristata	Laxative
2395	Berberis aristata	Ophthalmic
2396	Berberis aristata	Tonic
2397	Berberis asiatica	Antibacterial
2398	Berberis asiatica	Cancer
2399	Berberis buxifolia	Antibacterial
2400	Berberis buxifolia	Cancer
2401	Berberis calliantha	Antibacterial
2402	Berberis calliantha	Cancer
2403	Berberis canadensis	Antibacterial
2404	Berberis canadensis	Cancer
2405	Berberis capillaris	Antibacterial
2406	Berberis capillaris	Cancer
2407	Berberis chengii	Antibacterial
2408	Berberis chengii	Antiinflammatory
2409	Berberis chengii	Antipyretic
2410	Berberis chengii	Cancer
2411	Berberis chengii	Depurative
2412	Berberis chinensis	Antibacterial
2413	Berberis chinensis	Cancer
2414	Berberis chitria	Antibacterial
2415	Berberis chitria	Cancer
2416	Berberis cooperi	Antibacterial
2417	Berberis cooperi	Cancer
2418	Berberis darwinii	Antibacterial
2419	Berberis darwinii	Cancer
2420	Berberis darwinii	Tonic
2421	Berberis empetrifolia	Antibacterial
2422	Berberis empetrifolia	Cancer
2423	Berberis fendleri	Antibacterial
2424	Berberis fendleri	Cancer
2425	Berberis flexuosa	Antibacterial
2426	Berberis flexuosa	Cancer
2427	Berberis gagnepainii	Antibacterial
2428	Berberis gagnepainii	Cancer
2429	Berberis georgii	Antibacterial
2430	Berberis georgii	Cancer
2431	Berberis heterophylla	Antibacterial
2432	Berberis heterophylla	Cancer
2433	Berberis jaeschkeana	Antibacterial
2434	Berberis jaeschkeana	Cancer
2435	Berberis koreana	Antibacterial
2436	Berberis koreana	Cancer
2437	Berberis lycium	Antibacterial
2438	Berberis lycium	Aperient
2439	Berberis lycium	Cancer
2440	Berberis lycium	Carminative
2441	Berberis lycium	Febrifuge
2442	Berberis lycium	Ophthalmic
2443	Berberis parisepala	Antibacterial
2444	Berberis parisepala	Cancer
2445	Berberis rariflora	Antibacterial
2446	Berberis rariflora	Cancer
2447	Berberis rubrostilla	Antibacterial
2448	Berberis rubrostilla	Cancer
2449	Berberis ruscifolia	Antibacterial
2450	Berberis ruscifolia	Cancer
2451	Berberis sherriffii	Antibacterial
2452	Berberis sherriffii	Cancer
2453	Berberis sibirica	Antibacterial
2454	Berberis sibirica	Cancer
2455	Berberis sieboldii	Antibacterial
2456	Berberis sieboldii	Cancer
2457	Berberis sikkimensis	Antibacterial
2458	Berberis sikkimensis	Cancer
2459	Berberis soulieana	Antibacterial
2460	Berberis soulieana	Cancer
2461	Berberis thunbergii	Anthelmintic
2462	Berberis thunbergii	Antibacterial
2463	Berberis thunbergii	Antiseptic
2464	Berberis thunbergii	Cancer
2465	Berberis thunbergii	Febrifuge
2466	Berberis tomentosa	Antibacterial
2467	Berberis tomentosa	Cancer
2468	Berberis verruculosa	Antibacterial
2469	Berberis verruculosa	Cancer
2470	Berberis vulgaris	Antibacterial
2471	Berberis vulgaris	Antipruritic
2472	Berberis vulgaris	Antirheumatic
2473	Berberis vulgaris	Antiseptic
2474	Berberis vulgaris	Appetizer
2475	Berberis vulgaris	Astringent
2476	Berberis vulgaris	Cancer
2477	Berberis vulgaris	Cholagogue
2478	Berberis vulgaris	Diaphoretic
2479	Berberis vulgaris	Diuretic
2480	Berberis vulgaris	Expectorant
2481	Berberis vulgaris	Hepatic
2482	Berberis vulgaris	Homeopathy
2483	Berberis vulgaris	Laxative
2484	Berberis vulgaris	Ophthalmic
2485	Berberis vulgaris	Purgative
2486	Berberis vulgaris	Refrigerant
2487	Berberis vulgaris	Stomachic
2488	Berberis vulgaris	Tonic
2489	Berberis wilsoniae	Antibacterial
2490	Berberis wilsoniae	Cancer
2491	Berberis x carminea	Antibacterial
2492	Berberis x carminea	Antitumor
2493	Berberis x lologensis	Antibacterial
2494	Berberis x lologensis	Cancer
2495	Berberis x stenophylla	Antibacterial
2496	Berberis x stenophylla	Cancer
2497	Berchemia lineata	Febrifuge
2498	Bergenia ciliata	Lithontripic
2499	Bergenia ciliata	Ophthalmic
2500	Bergenia ciliata	Poultice
2501	Bergenia ciliata	Tonic
2502	Bergenia purpurascens	Antiseptic
2503	Bergenia purpurascens	Astringent
2504	Bergenia purpurascens	Styptic
2505	Bergenia purpurascens	Tonic
2506	Beta vulgaris altissima	Antitumor
2507	Beta vulgaris altissima	Emmenagogue
2508	Beta vulgaris craca	Antitumor
2509	Beta vulgaris craca	Carminative
2510	Beta vulgaris craca	Emmenagogue
2511	Beta vulgaris craca	Haemostatic
2512	Beta vulgaris craca	Stomachic
2513	Beta vulgaris craca	Tonic
2514	Beta vulgaris flavescens	Antitumor
2515	Beta vulgaris flavescens	Emmenagogue
2516	Beta vulgaris maritima	Antitumor
2517	Beta vulgaris maritima	Emmenagogue
2518	Betula alleghaniensis	Cathartic
2519	Betula alleghaniensis	Emetic
2520	Betula alnoides	Antidote
2521	Betula ermanii	Vulnerary
2522	Betula glandulosa	Antirheumatic
2523	Betula glandulosa	Astringent
2524	Betula glandulosa	Lithontripic
2525	Betula glandulosa	Salve
2526	Betula glandulosa	Sedative
2527	Betula kenaica	Antirheumatic
2528	Betula kenaica	Astringent
2529	Betula kenaica	Lithontripic
2530	Betula kenaica	Salve
2531	Betula kenaica	Sedative
2532	Betula lenta	Analgesic
2533	Betula lenta	Anthelmintic
2534	Betula lenta	Antiinflammatory
2535	Betula lenta	Astringent
2536	Betula lenta	Diaphoretic
2537	Betula lenta	Diuretic
2538	Betula lenta	Rubefacient
2539	Betula lenta	Stimulant
2540	Betula nana	Antirheumatic
2541	Betula nana	Astringent
2542	Betula nana	Lithontripic
2543	Betula nana	Miscellany
2544	Betula nana	Salve
2545	Betula nana	Sedative
2546	Betula nana	Stomachic
2547	Betula nigra	Diuretic
2548	Betula nigra	Salve
2549	Betula nigra	Stomachic
2550	Betula occidentalis	Abortifacient
2551	Betula occidentalis	Antirheumatic
2552	Betula occidentalis	Astringent
2553	Betula occidentalis	Lithontripic
2554	Betula occidentalis	Salve
2555	Betula occidentalis	Sedative
2556	Betula papyrifera	Antirheumatic
2557	Betula papyrifera	Astringent
2558	Betula papyrifera	Febrifuge
2559	Betula papyrifera	Miscellany
2560	Betula papyrifera	Sedative
2561	Betula papyrifera	Skin
2562	Betula pendula	Anticholesterolemic
2563	Betula pendula	Antiinflammatory
2564	Betula pendula	Antirheumatic
2565	Betula pendula	Antiseptic
2566	Betula pendula	Astringent
2567	Betula pendula	Bitter
2568	Betula pendula	Cholagogue
2569	Betula pendula	Diaphoretic
2570	Betula pendula	Diuretic
2571	Betula pendula	Laxative
2572	Betula pendula	Lithontripic
2573	Betula pendula	Miscellany
2574	Betula pendula	Skin
2575	Betula platyphylla	Cancer
2576	Betula populifolia	Astringent
2577	Betula pubescens	Antirheumatic
2578	Betula pubescens	Astringent
2579	Betula pubescens	Bitter
2580	Betula pubescens	Diaphoretic
2581	Betula pubescens	Diuretic
2582	Betula pubescens	Lithontripic
2583	Betula pubescens	Miscellany
2584	Betula pubescens	Skin
2585	Betula utilis	Antiseptic
2586	Betula utilis	Carminative
2587	Bidens bipinnata	Antibacterial
2588	Bidens bipinnata	Emmenagogue
2589	Bidens bipinnata	Styptic
2590	Bidens bipinnata	Vermifuge
2591	Bidens biternata	Miscellany
2592	Bidens parviflora	Antidote
2593	Bidens parviflora	Stings
2594	Bidens parviflora	Vulnerary
2595	Bidens pilosa	Alterative
2596	Bidens pilosa	Antifungal
2597	Bidens pilosa	Antiinflammatory
2598	Bidens pilosa	Antirheumatic
2599	Bidens pilosa	Styptic
2600	Bidens tripartita	Antiseptic
2601	Bidens tripartita	Aperient
2602	Bidens tripartita	Astringent
2603	Bidens tripartita	Diuretic
2604	Bidens tripartita	Emmenagogue
2605	Bidens tripartita	Febrifuge
2606	Bidens tripartita	Narcotic
2607	Bidens tripartita	Sedative
2608	Bidens tripartita	Styptic
2609	Blechnum spicant	Astringent
2610	Blechnum spicant	Cancer
2611	Blechnum spicant	Skin
2612	Blechnum spicant	Stomachic
2613	Bletilla striata	Antibacterial
2614	Bletilla striata	Antiinflammatory
2615	Bletilla striata	Antiphlogistic
2616	Bletilla striata	Demulcent
2617	Bletilla striata	Pectoral
2618	Bletilla striata	Skin
